N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M0P1,class
0,0,0,0,116.75856610218187,0.2318474257219982,31.349956891312814,1,38.77086561378447,0,60.46127053736756,1,37.76749198924392,0,1,28.28998751945512,1,1,5.518790772200793,13.987856575580428,1
0,0,0,0,21.06357317745593,25.65360602924784,79.31409722143846,1,3.786111141099402,1,54.541481909352,1,49.16752514270116,1,0,20.685730198671425,0,1,5.7541102042541485,41.741707568942594,1
0,1,0,1,47.756525406700895,14.580558399781346,6.099455224159017,0,11.219438831309974,0,97.55692700829584,0,105.8553239139472,0,1,31.641492682840383,1,1,3.1500589726092434,43.86997137561153,1
1,1,0,1,130.87705919013976,44.31094253800721,99.85800056957235,0,6.183767747980479,1,61.40119529278997,0,13.26279816142007,1,1,62.27450738227861,1,0,111.14063039818988,94.40089258063205,1
0,0,0,1,64.225905056064,27.69669042157895,76.76399953958747,1,5.043976209431761,0,66.31741400358857,1,56.7954605757131,2,1,3.3764413593235454,0,0,39.64807416329423,1.9934165252603773,1
0,1,0,1,48.97234591382354,45.3028929195529,28.82600843970152,1,36.629769836495946,1,90.7366892312861,1,87.61372635974438,1,1,6.853893079548573,1,0,88.28182506772787,74.52110269524692,1
0,0,0,1,36.00800672991139,40.83718700636273,66.69222628272402,1,3.490204028397459,0,79.12653598478833,1,67.0150399565589,1,1,49.17963410293861,2,0,35.84833657761789,11.48614824644608,1
0,1,0,0,34.88516893034723,15.582194824618917,25.69808970426225,1,26.980918436847308,1,56.717765026104416,1,25.95173952858294,0,0,86.17757148345494,2,0,21.896683063208688,35.77569655470404,1
0,1,0,2,4.480069982432094,48.42314281551144,48.31908811155132,0,45.84929449071648,1,3.221782596966527,1,27.72088288653069,1,1,26.758046679080465,0,0,11.56886588728024,11.869240014799148,1
0,1,0,2,74.58413542389948,30.049820640832397,106.54216510370706,1,44.81574114689264,0,141.26408858647696,1,35.41838030906804,0,0,30.87255820021648,0,0,14.889491554435237,38.33994443142591,1
0,1,0,2,145.6853706490037,22.1860412576394,3.411519660552975,1,75.85317877797094,0,13.11313033204527,1,70.89489791645701,2,1,47.15133767889548,1,0,24.28643156404054,22.149492366842072,1
1,0,0,2,146.47322005153484,47.92903759942109,51.17929734112137,0,64.94431426758979,1,0.5910799488709817,1,112.06514224753468,1,0,41.13953896370175,0,1,3.0476671330472382,47.47357973318941,1
0,1,1,0,90.12888745079007,7.705543087737571,33.983747116939554,1,31.359423930719288,0,6.451979223382476,1,39.89138854095348,1,2,11.293954407894324,2,0,14.893734209045457,16.797327011794405,1
0,0,0,1,58.1259645097264,38.6617104311467,44.36205441225113,2,21.235371206067445,1,13.722900796873832,2,44.42041494829351,1,2,8.479315898414342,1,0,99.98805823441715,109.37758722077652,1
0,1,0,0,54.08237507749348,26.29553651577268,34.65419931918474,2,58.82073814311195,1,40.23139554324741,1,77.4116226263101,1,1,50.43508723339543,2,0,62.6115855585948,72.06767520756499,1
1,0,0,1,148.69139767928797,28.628566551228463,46.36855652388209,2,65.63188482116898,2,29.69627332651217,0,62.20623102435692,1,1,31.36252923155554,1,0,10.006675010294618,40.35921224731689,1
0,1,0,0,55.16934596232297,21.56066053682824,20.203673166492653,0,4.741787713859741,0,120.49231831509869,1,32.75146177220737,0,0,36.6256988700744,1,1,86.11559705986646,96.06065720454698,1
0,0,0,2,55.9181892007724,27.693519847450776,36.169741227217486,2,2.652804730361236,1,30.98826428505708,0,61.45453247131575,1,2,18.821322668612712,1,0,41.10222890902514,0.9157802529962288,1
0,1,0,1,64.47489788475013,91.46552262556312,0.4448455310600285,0,41.99185329715582,0,63.403298517744375,1,46.70462077383885,0,0,28.611481485944967,1,0,137.38194683474487,79.24180047097482,1
0,0,0,1,68.31565921051069,26.358575752278497,21.363098252301576,1,69.1076800579133,0,22.52124107422186,1,24.738273479132797,1,1,26.50074409045102,0,0,15.130527583701731,25.125964482726072,1
1,0,0,0,139.08493861148636,29.11522811982392,87.43553037877794,1,20.206588735076785,1,65.52170636096747,0,111.31654771357356,0,1,27.69141597682357,1,0,30.36362131944409,10.199445534001844,1
0,0,1,1,2.755785510749748,7.995704485646887,69.21262579158238,1,26.88866189258957,0,84.44309568382951,0,9.672604479302072,1,1,43.212126243111285,0,0,27.32548962591291,2.3400493911795497,1
1,0,0,1,18.024083145179425,37.20898443616896,13.752425203528084,0,4.068924329944506,2,111.60277011678431,1,123.86515338205,0,1,45.80285649663584,1,0,5.861252742145978,28.987867696232755,1
0,0,0,0,61.38282013035035,47.05354376468123,22.450904236522312,2,70.75842916662936,2,8.713591435025824,0,50.151499428385925,2,0,19.40308427313888,0,0,41.323382907487776,27.91475417276456,1
1,0,0,1,53.44550232238822,36.88971684251322,17.730355269673314,0,69.1673980338752,0,49.43065601850587,1,46.10705634908572,0,0,85.09160634144538,2,0,116.90675982881312,97.5845023057473,1
0,0,0,0,58.81490951411868,9.995546956555406,24.771314454989238,1,18.697658361591916,1,27.073298830695556,1,66.19136933935997,1,2,24.45836896062771,1,0,18.278930336588715,42.50385933401274,1
0,0,0,1,98.92250301469667,89.81005034656184,49.20916429351782,2,6.562145236915712,1,85.1486330529392,1,85.42762362796194,0,1,82.32007946053078,1,0,57.2515945572538,146.81906228210187,1
1,2,1,1,29.724345576278573,42.62514072562399,35.93628405205299,2,42.50021970367776,0,89.80462137905637,0,11.145487463727228,1,0,18.337955284448544,1,0,72.89388975929973,114.941935862483,1
0,1,0,1,49.00582005560575,7.666032126336769,5.494533731608048,0,58.75485006127816,1,49.92586203056143,1,97.60245661739572,1,1,14.086101508260208,2,0,11.927572086819891,19.97799709819669,1
0,1,0,2,21.356823898931616,13.294153444552904,18.38230215815416,1,43.259076489484606,0,47.51808368797428,1,15.67895773749946,0,0,87.6961785186988,1,0,54.03045387178198,60.42558708969695,1
0,1,0,0,94.56485741695464,36.98525596935969,24.96107419305512,2,37.45371737171936,2,72.35253845227861,1,145.15183985795665,1,1,84.57075135794216,1,0,71.91132161321536,56.13093024918057,1
0,0,0,1,51.80898285076129,49.44763926006277,27.8541812768314,2,21.56620577668756,1,18.15450279089612,2,92.2556856105169,1,0,91.91215254144232,1,0,76.44142733277712,84.68515689422284,1
0,1,0,1,97.03882540215486,3.004464153483122,92.72272285998795,1,10.91897941693507,0,7.07663325432169,0,73.88465321857178,2,1,7.782743891557692,1,0,7.54716024616796,38.766585638846685,1
0,0,0,0,3.3022471309539005,46.41181730073635,27.892926481013507,0,19.68697049126325,2,98.82010871351214,0,35.43394063877951,0,2,4.646659093065708,0,1,36.0868536452769,2.277392616804619,1
0,0,0,1,78.09949963628225,30.047753610860543,47.93008388211232,1,2.913761231625217,0,8.713132497947186,0,83.22155231745026,1,1,10.196525284109326,1,0,11.235485440925505,48.37271395194641,1
0,0,0,0,85.95357145170703,22.025212384056854,104.77481645235572,1,62.3075294004241,2,109.13368468996045,1,54.31615136067766,1,1,34.74001795540376,1,0,21.06234750736204,3.917085383616509,1
0,0,0,1,111.345240727519,36.94900964612911,39.87410500602333,0,14.203141812403054,1,62.690119374793646,0,110.35758361620869,2,1,9.93590008951804,1,0,34.464133656293804,21.10847155095535,1
0,0,0,1,57.05804499264177,14.063751125401946,2.168814725833029,0,4.930706802666074,2,55.01914825683605,0,98.59386254361144,0,1,8.914584810062271,0,0,45.5534219525265,36.85321078770919,1
0,0,0,0,102.26448043683249,20.156539310324064,2.381922883572701,1,49.98479964190074,0,77.70582170840811,1,107.24453782072196,0,1,49.56060210529269,1,0,71.06529052513713,98.89297740920416,1
0,0,0,1,96.92219492796131,2.5166117532367416,16.65613643566552,1,3.687098316804022,0,134.0731718990268,1,55.19027725950694,1,2,31.02978364062176,0,0,6.611950295120766,36.8329331195615,1
0,1,0,0,66.49745576336198,30.35828618131565,20.29514011401765,2,46.14013252597773,1,84.53732690864642,0,36.54736311489061,0,1,7.292358355660395,0,0,30.129773588985287,15.223262851060548,1
1,1,0,0,50.125440361151,27.33640455690105,45.4358407554528,1,15.963338434623015,0,86.15662860815188,2,5.337361043115646,2,0,46.20668777925784,0,0,8.07121669937732,16.617351699373007,1
0,0,0,1,89.67020017623555,49.599331816396166,66.8158743691688,1,96.63538256338072,0,51.77121079176783,0,92.2714599556287,0,2,89.13730617696635,0,0,7.040228298582873,28.245133406595485,1
0,1,1,0,43.32116147596392,16.53966171396945,34.93688598751366,1,16.06263788167352,2,24.947880240766736,1,7.104338713848296,0,1,57.13636843949853,1,1,42.67282233797784,5.430227410153298,1
0,1,0,1,121.26796071457204,41.09474596027818,21.27506378625858,2,31.74020353502432,1,78.64676587928031,1,22.91444127658976,0,2,5.788642002903344,1,1,44.2318607579708,26.78657008737234,1
0,1,0,0,75.74681547567053,91.43112672497789,73.81697337908295,1,21.778792289701727,1,89.80502443747636,0,25.20898190720589,1,1,123.36232966951546,0,0,38.01937707853611,39.065861198125006,1
1,1,0,0,61.63933456840173,21.79847634054681,15.857733274822111,0,16.707873831364843,1,9.611092132240268,1,19.526795776983263,2,1,48.4626608997173,0,1,17.086420630748734,19.13675347441861,1
0,0,0,0,108.54520771119992,43.52245417918796,2.3674721983537097,0,35.4933334794065,1,93.32538455829314,0,40.870782378763806,2,1,3.168159364253836,2,1,21.74444062454302,11.822491591901644,1
0,0,0,1,87.71839347839507,31.52092892812084,98.01363710069292,0,24.873374024693984,1,74.60517552972712,0,98.73814331048251,1,2,79.08279836306568,1,0,104.65678908993311,95.42657668608872,1
1,1,1,1,62.81020435447808,19.884213737463423,19.59870333240256,1,41.33175535225383,1,85.30560065119118,2,146.0123019661924,0,1,11.44196184219522,0,0,78.13560083466282,110.36073590488648,1
0,0,1,2,53.81639533186015,20.69687688720584,31.99208310195906,0,67.43503852376008,1,50.093547897097416,0,92.6077045888022,1,2,44.35157282717207,0,0,14.51196205136402,11.005292492956604,1
0,0,0,1,60.09320680702994,10.345638716834747,2.438681628043504,1,29.600613405973284,0,85.6021962292475,1,88.58322776486474,1,0,9.824882801942842,1,1,51.967082755203705,83.53439852945117,1
0,0,0,1,62.33975215630407,34.57690982220083,41.547867586409545,2,40.40134744315231,1,107.26551429598436,1,79.2786593867404,1,1,37.51555707842088,1,0,26.55479690228613,147.91008804231743,1
0,1,0,0,37.84625106385121,98.3078639979902,26.225640309858186,1,44.84448995177351,0,16.698728506287424,0,103.2959582616358,0,2,44.29417782113787,1,0,2.739767762047973,7.550837600957272,1
0,1,0,1,77.14972780289696,32.94852722025239,25.26464106865848,1,0.0260376938361173,1,2.6981820259848632,0,44.52390155724272,2,1,98.15839396496668,0,0,35.805419834594225,7.783886140022755,1
0,0,0,0,147.07574672233574,80.83503178486237,45.98791643721327,1,36.05683540459757,0,6.354682141462892,1,47.97640541257866,0,0,33.54973134285428,1,0,21.177776997605985,42.190756158904925,1
0,0,0,0,57.59487914153602,39.442398243199534,75.18148360913665,0,36.10818027414373,0,24.024647058428663,2,137.43831697515503,1,1,35.926738433637155,0,0,49.61268332116372,111.91310207431248,1
0,2,1,1,10.632151491540764,27.15604481259502,92.11256638810666,1,16.51287265015983,1,50.27273889653095,1,26.25801733502812,2,0,78.82242219681001,0,0,26.655834919174755,34.19064612058476,1
0,2,1,1,4.576855852873524,85.49716920871616,34.92785223488273,0,55.36084724278218,0,52.00983384304323,0,54.11156181524044,1,1,44.03632988005556,2,0,16.706014917714647,24.831247272562923,1
0,1,1,1,139.9134935091002,19.1321135351379,10.482240250738515,1,4.84090583678568,0,4.01177416229877,0,29.05630354558892,0,1,91.81355566629792,1,1,41.3899593193805,20.996001354171646,1
0,0,0,1,137.10183256434948,15.874798226080344,19.9961904964601,1,53.10042042588309,1,65.32074713552987,0,1.7363940613002893,0,0,2.70942662646666,1,0,5.898388351703742,29.62904317142005,1
0,0,0,1,88.96605845088135,45.65218590670467,46.95039704576268,1,77.93388015393936,0,39.442533906119394,0,78.99270981192171,1,2,19.117033399114906,1,0,52.76756966369297,93.13187714650697,1
0,0,0,0,136.232813005322,41.63309832253726,82.63705690842045,1,34.22062002679785,0,33.14595194838931,1,81.26284541746011,1,1,92.28275827149317,0,1,52.470055433182814,73.815898520455,1
0,0,0,0,94.56640718209172,23.822584995946027,72.25016814844116,1,48.76332836768348,0,10.122498734248476,0,63.93194123669675,2,1,11.822812809739592,0,0,72.4674598031639,77.20105769037207,1
0,1,0,1,52.62909562105133,41.84752354234985,44.465574245607456,2,39.935007464957,0,46.282601610477855,0,45.523197001823526,1,1,11.134711953666873,0,0,7.8008335325072125,26.090389382570145,1
0,0,1,2,81.67135803746702,35.400128203478886,22.45420663650301,1,20.585888622390463,2,96.68494704639376,0,81.79648222387743,0,0,36.43339264406833,0,0,40.04852208591184,46.385116199190094,1
0,1,0,0,51.25674619452011,6.458914770810514,20.296244396381457,1,26.799188255974823,1,58.79515112276139,2,136.00577721063354,1,1,19.54230327941366,0,1,37.20480214938608,47.1445879154593,1
0,0,0,1,79.92172248663383,37.65181786688575,22.2313261674289,0,49.14710253990739,0,68.10622640513279,1,68.61929883426055,1,1,21.28235159333104,0,0,3.129048029944248,33.81464182577435,1
0,0,1,1,122.81074594864089,41.52996732190712,43.64085579667504,0,16.23681551968473,1,5.466477155566096,1,20.344302597735897,1,0,9.572322971997254,0,0,19.270669365578392,9.038135171871524,1
1,1,0,2,73.56824710091838,31.723548742831365,31.95922228974611,1,26.465642529545825,0,8.768132227811925,1,77.76479879376497,2,1,28.332291665132374,0,0,7.383307657235694,2.9019193614004344,1
0,0,0,1,24.227816317889527,28.67637796119799,15.268602083912477,2,25.907957555648025,1,140.68929568436863,1,75.83659615820736,1,2,14.24421770132682,0,1,27.14263185305141,23.53499631668773,1
0,1,0,1,41.14388937709525,18.17900287143758,60.22944289036344,1,30.088379306032135,1,16.80276669193137,0,135.79394520078102,2,1,45.61682119788701,0,0,92.24112566648267,96.01907644608562,1
0,0,0,0,65.18203157790379,67.29160273548823,21.615817316960616,2,47.76878779486594,0,36.38132917902065,1,78.19989620714449,1,1,23.82510554261107,1,1,53.40409593631525,62.77587346541049,1
0,0,0,2,49.321500955407245,27.597278947683908,51.433292967076575,1,6.741293770422918,1,56.31168038037696,0,17.634938556267322,1,0,54.73447346486344,0,0,52.785580421462,93.15595300014982,1
0,1,0,1,1.6691580491057012,8.291939465446646,47.8798743581652,0,33.85949051850971,0,32.26620731873165,0,38.51190144111976,1,0,81.59885009689312,2,1,49.48255429073217,0.4913241893558628,1
0,0,1,0,81.45364860314501,42.819582692535874,26.152485213413424,1,31.337948767568907,2,61.72349765857125,2,75.91775034850656,1,1,39.93577179027966,2,0,13.691109936278703,42.79729942233086,1
0,0,0,0,142.47664758875283,82.5033263938803,3.9389814650747033,1,6.280991582588763,2,51.98929477085872,1,106.10313519412384,0,2,48.72291565706352,1,0,10.842208030557664,48.35640612181394,1
0,1,0,2,78.27038007553939,43.93863060107036,99.15453492458252,2,37.27281469653245,0,38.78470495756866,1,56.766455920382775,2,2,36.84328452273207,0,0,5.985619302675649,39.42788966033537,1
0,2,0,2,48.03353767641662,7.415481359291381,18.907519910296877,0,25.04089498286049,0,22.338353668163613,1,53.32627875663346,1,1,7.787089195717389,0,0,89.72142885163879,60.57742179055231,1
0,0,0,1,96.17171460145389,93.07859647872132,26.112124229450167,2,14.772635781904754,1,139.55349760912495,1,144.28468511018616,1,2,80.12483760388821,1,1,33.04397178375096,13.41034953369623,1
0,0,0,0,57.55710244781204,92.96412491929874,9.598438352089545,1,1.7545779126319494,0,24.058491101284083,0,67.46073982455749,1,2,8.332794980857466,0,0,60.63051345047833,86.4988448751206,1
0,0,0,0,44.19978399474443,14.371438774799596,24.163539372708136,0,16.585931345586086,1,99.02454647788488,0,96.5172972984594,0,0,99.9512307159794,1,0,35.363625441574165,4.652321257227837,1
1,1,0,0,6.476840344157864,28.54942846752498,47.97040990028727,1,10.9575170564719,0,91.05885509969625,1,25.01786445048524,1,1,9.106760907296646,1,0,87.51283952888431,58.89115676947607,1
1,1,1,2,64.61780683299256,32.62720183671365,3.78659552973023,1,10.3977239041532,0,92.6331789419107,0,75.00814195922584,2,2,80.26258581846399,1,0,36.54493191869273,29.72273412767667,1
0,0,0,1,96.6658699153206,42.347285955048704,13.35387756315029,1,25.705549848733597,1,3.6622057599625446,1,95.28506826696218,1,0,30.26440217479861,0,1,66.70571271194686,93.43221257434593,1
0,0,0,1,34.42455032772072,19.348433555812388,42.93946174169528,2,16.343296132923484,1,60.17651144976861,0,42.625548266244685,1,0,69.37337847545226,0,1,39.175493399040455,6.3876455559111145,1
1,1,1,0,103.30573925850622,7.923456704088949,45.10340450261579,1,18.41438587029752,0,15.804267255721772,2,59.539210975437136,0,1,4.73199152847425,1,0,11.065472690561846,41.56404653085819,1
0,1,1,0,102.74183943860402,85.39738659513708,5.037123279636507,0,20.31105860074096,2,136.34093948760912,1,79.96403273753774,1,1,1.1472871695460518,1,0,81.5364014267718,90.32772152221884,1
0,1,1,2,4.150058464075062,40.01246078392518,11.038929001278447,2,1.2277056862288582,1,22.618564937157927,0,131.45121555339747,2,1,3.1128425137424367,1,1,17.853690213885216,38.122484587930536,1
2,0,0,1,83.71551217301996,39.41398105750768,1.9211960282488396,1,8.148790165118648,1,84.7222738241292,0,60.89942802828334,2,0,74.46984583442051,0,1,40.75608115435976,44.80623945663144,1
0,0,0,1,77.97195963103243,38.416183971985824,3.966016229723224,1,3.53002337786148,2,131.4456160993936,1,96.59930846935292,1,0,35.83153078336772,1,0,4.64934554501858,45.292433080310296,1
1,0,0,1,10.869242157134206,32.898545436537404,0.5375967744319365,2,22.346038039083748,1,35.048440039743944,1,55.08705589654146,2,0,8.774492403812767,2,0,39.93840296379113,4.4703883179898485,1
0,0,0,0,54.55510377130281,30.67081889601004,2.1640852452072146,2,45.22990746883122,0,13.87926442624036,1,110.63072350428558,1,0,70.82715621595102,1,0,24.55207119030219,15.667161703172368,1
0,1,0,1,87.76523999038467,27.439931136936124,35.616097132580855,1,17.467182814176613,2,48.06610035921612,1,48.04687160071614,1,0,84.909056684969,0,0,63.243217994172,63.4131592127878,1
0,0,1,2,5.223110083282823,23.54766228929226,24.958369705884397,1,88.54725083530914,1,47.24149634233029,1,132.68107731873548,2,1,30.12175681839559,0,0,35.883131649940886,11.634407637115574,1
0,0,0,1,140.6658576084744,96.90705940632712,8.62922193385553,1,49.53020869750405,0,109.56590430284956,0,21.69174706351621,2,0,13.303473957289192,1,0,11.555034277480768,33.63888288732338,1
0,0,1,1,120.5823036329193,25.48214640086873,58.30696760850661,1,13.363819806801883,2,33.55693968922852,1,90.51922112588828,1,0,46.82632127368858,1,0,4.962675391557353,21.152239845463622,1
0,0,0,1,69.44206723967606,13.37815852407866,27.500725143407696,1,1.20378138831449,0,97.84939669843398,0,36.72276154192136,1,0,75.92163514233162,1,0,2.8200863963311784,23.468697674617044,1
0,0,1,1,35.44962671285065,10.874681981194012,17.547922389834824,1,3.502822077729306,0,6.530065310191091,2,93.00900575804832,2,0,42.7693635310297,1,0,34.167275143802144,17.172199681253158,1
0,0,0,0,85.60078040329186,7.579396533013982,84.64771271084163,0,6.086321608371614,0,57.05096294688603,1,114.8514731704893,1,2,20.82902989141372,2,0,7.298252388109433,47.50340395683757,1
0,0,0,1,5.980663170525435,4.206334534161299,35.46834776784877,1,2.297789917296305,0,36.41333934171976,0,36.93005471004033,1,1,63.119626191684674,0,0,124.32594190678462,70.39004289828358,1
0,0,0,2,63.145713099655474,18.98168711062304,40.30720626306367,1,32.874216498806,2,40.64741228264414,0,66.57296351191337,1,1,13.98797070195952,2,1,10.449646770913985,29.40885320468245,1
0,0,0,1,18.465037834134836,7.485888597445617,37.59765151000189,1,7.631265536284198,0,66.44718763523713,0,91.3540002292482,1,1,99.21990229787464,1,0,81.4760661781596,58.413294037677765,1
0,0,0,0,85.1866861311839,7.755318271554601,43.10556851983656,1,2.6033644681922654,0,43.44039435894378,1,8.620437268756675,1,1,78.02776748855322,0,0,81.5411564146533,90.40189603818033,1
0,0,1,1,145.93220234970326,13.506996153031588,39.90053866241991,2,23.98693129481294,1,77.55599349453772,0,116.06598004036591,2,1,3.848156316392687,0,0,12.914765826231267,39.66800214204304,1
0,0,0,1,77.43540180696016,12.786598340013205,13.735815816089758,1,34.75041181751347,2,62.64191464828202,2,95.14904412572746,1,1,68.38298004954547,1,1,54.658634541579545,58.87606620531519,1
0,1,0,0,134.81068571415224,13.757110745353224,89.94588406926334,1,29.591898774790863,0,100.35108685811498,1,21.83838390692645,1,0,12.40454375093884,0,0,11.05076667883036,7.184525352097898,1
0,0,1,1,38.940132006326735,75.42629897785051,16.300469192295875,0,76.17790755741088,0,1.6857125529622263,0,96.12471361831597,0,1,67.9473447620654,1,0,56.65467530011992,91.31409766403245,1
0,0,0,2,59.54840815999145,22.84326619358253,3.733569550046006,1,23.78361315975386,1,149.24642321783944,2,35.53550399610672,0,1,27.284322532121152,0,0,2.217578065722031,16.99195005450894,1
0,0,0,1,118.67665664572148,67.93944910961915,18.951637019219454,0,38.70596523100665,0,64.3955458038651,0,89.92979073495933,1,0,26.117028509246342,1,0,99.78781602336446,87.77576614553207,1
0,0,0,0,46.02657200131134,1.47237333893116,20.77751256811417,1,9.239378033296514,1,124.97368602011775,1,128.84856487235632,1,1,81.96827940934938,0,1,10.608105550199609,26.771592905422143,1
0,0,0,1,61.81906590621968,13.858398815884726,39.092035450978905,2,16.418704434544146,0,40.46104375939026,1,24.761618902163697,0,1,13.968390249886593,0,0,35.75497181849996,45.25191435068895,1
0,0,1,1,129.877791211959,8.46821918144397,43.03487519855079,1,19.35502072690568,0,52.950208255603606,2,28.096931918126305,0,1,25.54249240768785,0,0,112.28265489361804,88.05165662321869,1
0,0,2,1,115.47396829568272,7.666276906278352,7.510424067326138,0,22.01566485000769,0,140.3671209363063,0,50.285748890474494,1,1,9.20524046746728,1,1,62.81977620120559,132.50912059758102,1
0,1,1,1,31.663398955744576,40.85556602621636,12.800673367805144,2,39.40688410135898,1,18.386849288221224,0,144.48925549449902,2,1,21.05496694615909,0,0,69.5699976542515,92.27630524119472,1
0,0,0,0,129.9610843241495,32.29470360155548,24.425954265839056,1,2.917203859751272,0,76.6874429211433,1,4.126544953844796,1,2,17.359330594449506,0,0,67.72293274542079,72.98234860647904,1
1,0,0,1,91.07963347117888,51.27344442881571,73.57886035775054,0,14.410741405831834,0,80.09874882835382,0,146.27486063504378,1,2,64.94449831260383,0,1,14.95822821233438,28.56466784588381,1
0,0,0,1,25.46187787223596,63.12782881317523,43.77841322990672,2,89.3379898508913,1,70.28389739964805,0,2.708037800089924,1,0,98.65734153881212,1,0,92.91364371130268,70.94057953644021,1
0,0,0,1,46.69227135047301,5.574460929522012,42.69486476433675,1,20.29032674456023,0,114.64195743272684,0,75.61921666065655,0,1,1.4250517367299098,0,0,81.79944267748245,105.19779618936587,1
0,0,0,0,9.44519710138596,5.899786295177067,13.720362516330232,2,64.59997070495137,1,139.46335549325667,1,43.76516740630871,1,2,47.81864797678145,1,0,77.96191203577173,62.43043939948619,1
0,2,1,0,124.96199600109644,28.89690934576152,98.4091494855297,0,39.99242320905003,0,34.930452834140816,1,27.15969055878852,2,2,14.08548737695986,0,0,87.38281913176041,72.76381977279857,1
0,0,0,1,17.580777829302825,27.649931203215573,0.4171756432327589,2,48.757136530981086,1,129.21308842571173,0,81.6913979575909,0,1,41.46507159575278,0,0,43.98180703803655,41.05095646823595,1
0,0,0,1,87.7668204313508,9.751546116984594,53.75323620765369,0,20.30818167676929,0,6.641617189882126,1,108.64569980737734,1,0,48.39363206137519,1,1,93.72931926495924,92.9502499484504,1
